"","agency_cd","site_no","station_nm","site_tp_cd","dec_lat_va","dec_long_va","dec_coord_datum_cd","dateTime","daily_mean","daily_max","daily_mean_code","daily_max_code"
"12962","IIDFG","IIDFG-48WSSRFLC","Redfish Lake Creek @ weir","River/Stream",44.150344,-114.913915,"WGS84","2016-09-28",13.0352380952381,14.31,"",""
"12963","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-01",-0.058125,-0.03,"",""
"12964","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-02",-0.05875,-0.03,"",""
"12965","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-03",0.078125,0.41,"",""
"12966","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-04",0.647916666666667,1.48,"",""
"12967","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-05",1.79666666666667,2.77,"",""
"12968","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-06",2.16854166666667,2.42,"",""
"12969","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-07",2.65375,3.74,"",""
"12970","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-08",2.203125,3.16,"",""
"12971","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-09",1.49583333333333,2.58,"",""
"12972","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-10",-0.05,0.02,"",""
"12973","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-11",-0.0575,-0.03,"",""
"12974","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-12",0.11625,0.68,"",""
"12975","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-13",0.422291666666667,1.04,"",""
"12976","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-14",1.15645833333333,2.15,"",""
"12977","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-15",0.73,1.64,"",""
"12978","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-16",0.397291666666667,1.09,"",""
"12979","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-17",1.16104166666667,2.04,"",""
"12980","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-18",2.134375,3.88,"",""
"12981","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-19",0.308333333333333,1.34,"",""
"12982","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-20",1.200625,2.74,"",""
"12983","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-21",1.06166666666667,2.26,"",""
"12984","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-22",2.07145833333333,3.61,"",""
"12985","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-23",2.31083333333333,2.98,"",""
"12986","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-24",1.89979166666667,3.19,"",""
"12987","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-25",0.0839583333333333,0.55,"",""
"12988","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-26",-0.0341666666666667,0.1,"",""
"12989","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-27",0.781041666666667,2.02,"",""
"12990","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-28",1.6675,2.98,"",""
"12991","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-29",1.43208333333333,2.39,"",""
"12992","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-30",1.00458333333333,2.28,"",""
"12993","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-01-31",0.266041666666667,1.45,"",""
"12994","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-01",-0.0377083333333333,0.1,"",""
"12995","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-02",-0.05125,0.05,"",""
"12996","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-03",-0.045625,0.05,"",""
"12997","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-04",0.593125,1.23,"",""
"12998","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-05",1.8025,3.51,"",""
"12999","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-06",2.1875,4.03,"",""
"13000","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-07",1.92020833333333,3.51,"",""
"13001","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-08",1.35604166666667,3.27,"",""
"13002","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-09",1.74020833333333,3.85,"",""
"13003","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-10",1.168125,2.98,"",""
"13004","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-11",2.37104166666667,4.37,"",""
"13005","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-12",3.425,5.38,"",""
"13006","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-13",4.12208333333333,5.69,"",""
"13007","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-14",3.34354166666667,4.5,"",""
"13008","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-15",4.700625,6.63,"",""
"13009","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-16",4.61479166666667,6.68,"",""
"13010","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-17",3.425,4.35,"",""
"13011","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-18",2.81395833333333,4.01,"",""
"13012","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-19",2.54895833333333,4.63,"",""
"13013","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-20",2.5925,5.28,"",""
"13014","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-21",1.961875,3.88,"",""
"13015","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-22",2.46375,4.4,"",""
"13016","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-23",0.819583333333333,2.77,"",""
"13017","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-24",1.25791666666667,3.69,"",""
"13018","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-25",1.705,4.11,"",""
"13019","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-26",2.16958333333333,4.63,"",""
"13020","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-27",3.885625,6.33,"",""
"13021","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-28",3.729375,5.92,"",""
"13022","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-02-29",3.551875,6.53,"",""
"13023","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-01",3.91875,6.38,"",""
"13024","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-02",4.83708333333333,7.29,"",""
"13025","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-03",4.36708333333333,6.91,"",""
"13026","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-04",5.14145833333333,7.44,"",""
"13027","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-05",5.130625,6.99,"",""
"13028","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-06",4.60729166666667,5.79,"",""
"13029","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-07",3.8675,6.2,"",""
"13030","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-08",4.64395833333333,7.16,"",""
"13031","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-09",4.45458333333333,6.56,"",""
"13032","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-10",4.29104166666667,5.28,"",""
"13033","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-11",4.76104166666667,6.48,"",""
"13034","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-12",4.959375,7.74,"",""
"13035","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-13",3.48854166666667,4.63,"",""
"13036","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-14",2.67916666666667,5.15,"",""
"13037","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-15",2.26041666666667,4.45,"",""
"13038","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-16",3.51729166666667,5.97,"",""
"13039","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-17",3.28979166666667,5.79,"",""
"13040","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-18",1.82458333333333,4.66,"",""
"13041","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-19",2.83854166666667,6.5,"",""
"13042","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-20",4.37541666666667,8.07,"",""
"13043","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-21",5.40375,7.82,"",""
"13044","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-22",4.298125,6.07,"",""
"13045","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-23",4.90541666666667,8.71,"",""
"13046","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-24",4.30416666666667,6.1,"",""
"13047","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-25",3.86979166666667,6.61,"",""
"13048","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-26",3.66770833333333,7.67,"",""
"13049","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-27",3.086875,5.17,"",""
"13050","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-28",4.089375,7.94,"",""
"13051","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-29",3.92395833333333,6.02,"",""
"13052","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-30",6.05708333333333,9.85,"",""
"13053","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-03-31",5.56708333333333,7.92,"",""
"13054","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-01",6.61875,10.63,"",""
"13055","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-02",6.93895833333333,10.85,"",""
"13056","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-03",6.97229166666667,10.02,"",""
"13057","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-04",5.33020833333333,7.72,"",""
"13058","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-05",5.679375,9.26,"",""
"13059","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-06",6.39895833333333,10.32,"",""
"13060","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-07",7.03645833333333,11.05,"",""
"13061","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-08",6.98291666666667,10.93,"",""
"13062","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-09",6.8775,10.54,"",""
"13063","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-10",6.78791666666667,10.46,"",""
"13064","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-11",6.49520833333333,10.39,"",""
"13065","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-12",6.36895833333333,10.32,"",""
"13066","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-13",6.515625,9.46,"",""
"13067","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-14",5.21729166666667,7.16,"",""
"13068","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-15",5.0025,7.92,"",""
"13069","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-16",5.67729166666667,9.23,"",""
"13070","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-17",6.300625,9.97,"",""
"13071","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-18",6.6425,10.22,"",""
"13072","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-19",7.23916666666667,10.98,"",""
"13073","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-20",7.32875,11.07,"",""
"13074","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-21",7.441875,10.63,"",""
"13075","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-22",6.87375,9.31,"",""
"13076","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-23",5.41020833333333,6.45,"",""
"13077","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-24",5.82541666666667,7.84,"",""
"13078","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-25",5.54541666666667,7.21,"",""
"13079","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-26",5.8325,8.27,"",""
"13080","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-27",5.644375,7.49,"",""
"13081","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-28",6.33354166666667,8.27,"",""
"13082","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-29",6.56416666666667,8.61,"",""
"13083","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-04-30",6.143125,8.02,"",""
"13084","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-01",7.41645833333333,11.37,"",""
"13085","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-02",8.63979166666667,12.34,"",""
"13086","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-03",9.32458333333333,12.94,"",""
"13087","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-04",8.81833333333333,11.37,"",""
"13088","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-05",8.890625,11.44,"",""
"13089","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-06",7.92104166666667,9.11,"",""
"13090","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-07",8.123125,9.75,"",""
"13091","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-08",8.21125,10.88,"",""
"13092","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-09",7.15791666666667,8.56,"",""
"13093","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-10",6.420625,8.64,"",""
"13094","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-11",7.60916666666667,11.39,"",""
"13095","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-12",8.96229166666667,12.55,"",""
"13096","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-13",9.82833333333333,13.32,"",""
"13097","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-14",9.81833333333333,12.29,"",""
"13098","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-15",9.01,10.54,"",""
"13099","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-16",8.196875,10.07,"",""
"13100","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-17",9.39708333333333,12.94,"",""
"13101","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-18",10.596875,14,"",""
"13102","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-19",9.04083333333333,10.41,"",""
"13103","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-20",6.74104166666667,7.64,"",""
"13104","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-21",6.92,8.99,"",""
"13105","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-22",7.75020833333333,10.07,"",""
"13106","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-23",7.94104166666667,9.82,"",""
"13107","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-24",7.91479166666667,10,"",""
"13108","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-25",8.638125,11.44,"",""
"13109","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-26",9.21333333333333,12.36,"",""
"13110","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-27",9.74020833333333,12.63,"",""
"13111","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-28",10.0372916666667,13.66,"",""
"13112","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-29",10.4485416666667,13.81,"",""
"13113","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-30",10.8385416666667,13.88,"",""
"13114","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-05-31",11.3489583333333,14.96,"",""
"13115","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-06-01",11.505,14.5,"",""
"13116","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-06-02",11.5064583333333,13.61,"",""
"13117","IIDFG","IIDFG-49WSSSAWH","Salmon River @ Sawtooth Hatchery","River/Stream",44.15327,-114.88409,"WGS84","2016-06-03",12.7327083333333,16.17,"",""
